Avg_AirTemp_Annual,year,meter,site_id,region,country,yearbuilt,primaryspaceusage,total_meter_reading,eui,log_eui
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Lodging/residential,97776.6858,25.860690787907643,3.2906639088547687
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Lodging/residential,2460820.3218,650.8557014996429,6.479823220714155
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Lodging/residential,200770.5,53.10124573514243,3.990857212114916
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Lodging/residential,96360.4431,25.486112592239945,3.276620542505325
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Lodging/residential,64814972.0072,935.6171554743335,6.8422746133384
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Lodging/residential,7378780.5,106.5141804198045,4.677622749750144
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Lodging/residential,1974168.1771,28.497514649563836,3.384306010629286
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Lodging/residential,69745005.399,1006.7831789344223,6.915508325230464
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Lodging/residential,7065379.0,101.99016674100794,4.634633515138321
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Lodging/residential,1660640.8897,23.97168520435192,3.217742591175461
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Lodging/residential,79401.24,105.78369304556355,4.670805228028979
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Lodging/residential,81638.04,108.76370903277378,4.698329955614847
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,2727571.1945,1819.5938589059374,7.506918022950009
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,180865.5,120.6574382921948,4.801209212384458
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,2791484.1037,1862.2308897264843,7.530067297289769
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,176079.5,117.46464309539694,4.774614545550872
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,9996772.7871,1035.4092519963956,6.943517375699822
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,1135782.5,117.63793514174151,4.776076293276175
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,336794.187,34.88323928782276,3.5802703142699777
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,10436766.4177,1080.981306662938,6.986549182605556
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,1364869.0,141.36542066722598,4.95839713709624
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,268762.6705,27.83691912914686,3.3616564803978894
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,284906.5,125.3603643243719,4.83913785915521
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,290626.0,127.8769745236943,4.858858263451137
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,4177416.3356,873.4065808609839,6.773545462978774
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,251621.0,52.60845930293337,3.981706878439967
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,153820.5705,32.16052405444396,3.5013601339553624
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,4113785.4213,860.1027454682306,6.7582138300238634
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,256295.5,53.58579522883607,3.99977368825918
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,149690.2359,31.296961236906483,3.4749731464501306
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,4272129.6186,533.6693172687752,6.281648457231302
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,451172.5,56.35992854644481,4.049345950587047
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,96717.7496,12.081865487433168,2.571226957222985
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,4886527.3199000005,610.419142544846,6.415782718330109
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,433949.0,54.208389546794585,4.0111149262779495
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,128181.0956,16.012229001149255,2.8339324384546343
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,647663.5,788.8714981729598,6.6718702716898495
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,613133.0,746.8124238733252,6.61715217630354
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,55867.0,75.13044647660033,4.332448269961378
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,55810.0,75.05379236148467,4.331440884148189
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,195869.5,60.65761357653835,4.121596718766087
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,212398.5,65.77637731875755,4.201349385046991
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,16988389.6305,1005.8134083965849,6.9145455810077845
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,4035787.5,238.942552486057,5.480399530048274
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,16832492.5507,996.5833767924596,6.905335731027775
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,4018212.5,237.90200826514783,5.476053460596757
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,873962.5882,1103.4881164141414,7.007137263557512
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,54616.5,68.96022727272727,4.247926898754719
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,23076.7791,29.137347348484848,3.4057651783259786
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,385419.7629,486.64111477272724,6.189579714751111
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,1593.0,2.0113636363636362,1.1023930115080156
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,9375.0974,11.837244191919192,2.552350648428617
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,404490.5,127.78495608769823,4.858144006287187
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,475092.5,150.08924622480572,5.017870696824127
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,6798770.5566,1217.741139617775,7.10557375222842
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,526791.5,94.35465959771453,4.557603199208094
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,83557.5071,14.966149110709104,2.770470800445254
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,6591563.1375,1180.6278120578172,7.074648268565264
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,565874.0,101.35480288728483,4.628445237115583
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,104184.405,18.660673281868494,2.978620360412818
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,184640.5,95.01389389183348,4.564492909035676
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,163065.5,83.9116451397108,4.441611246923221
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,21095703.3687,683.0337852862042,6.528007310096003
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,2361545.5,76.46179574101595,4.349784856635033
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,800282.354,25.91143210524101,3.2925511816520525
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,21167475.0968,685.3576004377487,6.531398775341825
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,2365788.0,76.59915882312946,4.351556587222295
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,864681.3349,27.996533460902114,3.3671762870105355
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,4431347.7371,575.1038554112104,6.356287948976334
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,803062.5,104.22209388343089,4.656073296156272
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,4378870.7289,568.2933472934214,6.344395850122766
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,759676.0,98.59135919432079,4.601075405750013
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,3249099.7147,916.1684284626663,6.821291128741361
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,232485.0,65.55521091811414,4.198031842573882
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,143969.1691,40.59586315700429,3.7280007189811575
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,3619365.9452,1020.574651815926,6.929100492170805
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,448770.0,126.54240920369952,4.848448930497797
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,141942.1329,40.02428741822693,3.714164267373188
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Office,10798493.0506,599.2670745914148,6.39737468049673
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Office,1445128.5,80.19803546158329,4.396891053052091
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Office,158258.2265,8.782609201143206,2.2806062379476857
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Office,11577492.4513,642.4979855878354,6.466918896631648
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Office,1405953.5,78.02400177585393,4.369751626270605
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Office,267965.8893,14.87088372596354,2.764486218303861
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Public services,32293962.2883,705.2361517108997,6.559949674071452
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Public services,3784818.0,82.65292618531306,4.4266764081158385
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Public services,526808.4676,11.50445315635803,2.5260848333740404
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Public services,30387362.4028,663.5997877956049,6.499185036624032
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Public services,3894308.0,85.04397085061267,4.454858454550456
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Public services,517467.8188,11.300471893378058,2.509637626957731
21.368526,2016,chilledwater,Bull,"Austin, Texas",United States of America,,Public services,3561626.5903,592.0847475313362,6.385337301992907
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Public services,331309.0,55.07680287262693,4.026722230983987
21.368526,2016,steam,Bull,"Austin, Texas",United States of America,,Public services,118180.934,19.64639658210593,3.0275408045243184
21.778797,2017,chilledwater,Bull,"Austin, Texas",United States of America,,Public services,3389893.9475,563.535915732952,6.336004005539141
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Public services,334116.5,55.543521627821924,4.03501063592574
21.778797,2017,steam,Bull,"Austin, Texas",United States of America,,Public services,112707.3536,18.73646866376301,2.982468125588958
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Services,460204.0,14.314454923233882,2.728797148612112
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Services,310900.5,9.670431358399483,2.3674764917129507
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Services,1105351.5,24.68448520741773,3.2458871211806204
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Services,1067350.0,23.835843427305537,3.2122879092190257
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Services,1098816.0,30.355039393571055,3.445375000367056
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Services,966100.0,26.688730013149605,3.3210254716727614
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Services,1034066.0,29.807474453396367,3.427757337596538
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Services,775684.5,22.359497283196173,3.151003637317336
21.368526,2016,electricity,Bull,"Austin, Texas",United States of America,,Services,454612.5,22.83945500308972,3.171341981327189
21.778797,2017,electricity,Bull,"Austin, Texas",United States of America,,Services,362955.5,18.234663170005074,2.956714024743685
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1948,Entertainment/public assembly,13487.025,9.396004598021456,2.3414215590667045
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1948,Entertainment/public assembly,393694.6863,274.2752447401421,5.617771487074338
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1948,Entertainment/public assembly,15694.95,10.934199526264456,2.4794081881041232
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1948,Entertainment/public assembly,428952.802,298.83851330639544,5.703244040747995
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1949,Entertainment/public assembly,332382.5019,17.975269286305302,2.9431365148176365
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1949,Entertainment/public assembly,1907473.6084,103.15630808334822,4.645892733163766
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1949,Entertainment/public assembly,321520.8917,17.3878726360249,2.91169135144756
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1949,Entertainment/public assembly,2190480.7834,118.46135618757133,4.782992939889739
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,1370490.2333,155.15393613793572,5.05084229082692
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,124998.2901,14.151123625907099,2.7180746959317035
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,1201207.6835,135.98936766254204,4.919903314513832
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,190256.4391,21.53903375938232,3.115248639874781
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1956,Entertainment/public assembly,156071.6092,24.45573493371776,3.236941058818
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1956,Entertainment/public assembly,2064024.0167,323.4234881538124,5.782049724533257
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1956,Entertainment/public assembly,2142806.2637,335.76831986273464,5.819395215778772
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1956,Entertainment/public assembly,166308.7384,26.059848067943214,3.298051008090635
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1956,Entertainment/public assembly,2179494.8249,341.51725608762416,5.836322039170701
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1956,Entertainment/public assembly,2286028.9387,358.2106833025165,5.883909077919271
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1914,Entertainment/public assembly,55704.4334,30.56149305974653,3.4519378034691295
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1914,Entertainment/public assembly,59231.7583,32.49671273385637,3.5114473066686465
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1963,Entertainment/public assembly,594427.0666,84.02033507660994,4.4428904640733125
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1963,Entertainment/public assembly,4394470.6146,621.1441474812009,6.433171814251735
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1963,Entertainment/public assembly,721170.6418,101.93512774919432,4.634098962127139
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1963,Entertainment/public assembly,5176895.0534,731.7373004749251,6.596787248120342
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,2002,Entertainment/public assembly,357888.1729,235.59224073464554,5.466338156140274
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,2002,Entertainment/public assembly,117222.5749,77.16580534527023,4.35883228012046
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,2002,Entertainment/public assembly,268992.1144,177.07334237377398,5.182195501236361
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,2002,Entertainment/public assembly,379318.0831,249.6992186821144,5.524253888614176
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,2002,Entertainment/public assembly,119989.3334,78.98711961029558,4.3818656168399
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,2002,Entertainment/public assembly,904759.6821,595.5892845105654,6.3912289109917015
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,2007,Entertainment/public assembly,1057913.356,395.94047531718996,5.98378633321689
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,2007,Entertainment/public assembly,279019.8084,104.4274892024402,4.658023410474969
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,2007,Entertainment/public assembly,1020676.2728,382.0039196077698,5.948045223091125
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,2007,Entertainment/public assembly,338188.44180000003,126.57226759983533,4.8486830087299575
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,2007,Entertainment/public assembly,349047.2851,130.6363580598076,4.88004325778395
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1988,Entertainment/public assembly,1230548.5999,118.7616271678811,4.785503326925227
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1988,Entertainment/public assembly,2307952.2696,222.7430651546591,5.410498362952455
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1988,Entertainment/public assembly,863603.1999,83.34731456835401,4.434942971714032
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1988,Entertainment/public assembly,2049586.2582,197.80787127346426,5.292338887369562
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1951,Entertainment/public assembly,114024.3598,13.111523003507159,2.6469916979212917
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1951,Entertainment/public assembly,432126.2501,49.68967401828322,3.9257222215754997
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1951,Entertainment/public assembly,814547.8608,93.66387176450296,4.5503324254428605
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1951,Entertainment/public assembly,440151.0332,50.612434105674694,3.9437626144988664
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1951,Entertainment/public assembly,647099.825,74.40922497556488,4.3229296146861405
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1951,Entertainment/public assembly,830171.0594,95.46036444546657,4.569132192836742
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1997,Entertainment/public assembly,26840.6332,25.64555054462068,3.282622177746607
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1997,Entertainment/public assembly,33307.6416,31.82461456143704,3.4911786778940868
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,107542.0751,21.761281106457034,3.1250608953039634
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,4001135.0228,809.6349628280622,6.697817845299655
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,138525.375,28.03079281248103,3.3683570877732016
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,4912512.4215,994.0533846293937,6.902796388613191
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1915,Entertainment/public assembly,34839.6333,2.4166666643544854,1.2286654162395716
9.377469,2016,hotwater,Cockatoo,"Town of Ithaca, New York",United States of America,1915,Entertainment/public assembly,6669343.2199,462.62195970561305,6.139069478129829
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1915,Entertainment/public assembly,170007.5749,11.79265107100247,2.548870870968984
9.133105,2017,hotwater,Cockatoo,"Town of Ithaca, New York",United States of America,1915,Entertainment/public assembly,7052099.8598,489.1720443245193,6.194756440346042
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,5564273.0364,730.0950016926246,6.594543412581364
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,715881.8916,93.93172970490598,4.553157998573659
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,3275296.8973,429.7556712503116,6.065541041311644
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,7727838.7525,1013.9790787004843,6.922623279145705
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,662562.6582,86.93564853765105,4.476605280354752
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1975,Entertainment/public assembly,4243129.8896,556.7462099116949,6.323904037972109
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,2925576.5227,1841.1431860918817,7.518684947828799
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,85332.73329999999,53.70216066708621,4.001903208960181
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,3306425.7431,2080.8217388923854,7.640998625380765
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1953,Entertainment/public assembly,109872.4916,69.14568382630586,4.2505742768765975
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1990,Entertainment/public assembly,935681.5001,66.30396117488662,4.209219093386445
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1990,Entertainment/public assembly,830599.9583,58.857706795634925,4.091970192229232
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1933,Education,338998.9918,128.3406495797683,4.862449618270937
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1933,Education,414604.9,156.9640720829863,5.06236761528968
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1913,Education,668305.325,178.45269025367156,5.189911609142828
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1913,Education,684232.9917,182.7057387716956,5.213335231644368
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1978,Education,31880.9617,2.93668644356629,1.3703393652964397
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1978,Education,548907.0333,50.56208337248183,3.942786584013419
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1978,Education,131462.7433,12.109573723528706,2.5733427818792154
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1978,Education,62463.9786,5.75381385580457,1.9101073609979335
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1978,Education,574320.6003,52.90303150302595,3.9871867194321795
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1978,Education,194539.5954,17.919841876917122,2.940211206131997
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,2008,Education,1074910.5446,41.34589370720824,3.7458714555282997
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,2008,Education,5256496.7334,202.1885042464805,5.314134140513826
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,2008,Education,1204578.5944,46.33351005461959,3.8572185024744825
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,2008,Education,6240458.575,240.0361018155243,5.484946722336161
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1921,Education,637520.6673,29.342863922564966,3.412561363749144
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1921,Education,2069729.0751,95.26244672889455,4.567078281471054
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1921,Education,1476634.1862,67.9643472149347,4.233589664028248
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1921,Education,526596.203,24.237395772923513,3.228326853780939
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1921,Education,2239028.1418,103.0546952491416,4.644916676753227
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1921,Education,3782829.1243,174.11049700827556,5.165417186143019
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,134790.6783,62.4522440346569,4.150287560511468
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,35109.1499,16.267038826854467,2.8487994140438806
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,1078501.3588,499.69946661724504,6.216006054061205
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,131244.1615,60.8090448501135,4.1240497105524865
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,20068.6,9.298336653847935,2.331982392277013
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,1460712.3632,676.7883812259648,6.518835117134562
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1913,Education,294315.95,112.80362960407804,4.73447441577129
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1913,Education,3349034.0533,1283.5974294967614,7.158200663807181
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1913,Education,329972.35,126.46979801464106,4.847879458221841
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1913,Education,4750113.9939,1820.5948387949868,7.50746768140943
9.377469,2016,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,438650.435,82.87995219740769,4.429386636140944
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,9892.8249,1.8691805350867248,1.054026461156347
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,785359.528,148.38822658050864,5.006548464911461
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,485358.7324,91.70516048822884,4.529424139719548
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,11476.5834,2.1684207006008385,1.1532332620422812
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,959032.4414,181.20251698598042,5.205118799143066
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1957,Education,1427028.5083,271.8822771924477,5.609040483107994
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1957,Education,1896355.8833,361.30010922704673,5.892472899383312
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,572929.0749,186.04613570384802,5.231355301419287
9.377469,2016,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,1048289.8116,340.40909615197273,5.833081453684293
9.133105,2017,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,643642.1,209.00863776587107,5.347148662089996
9.133105,2017,steam,Cockatoo,"Town of Ithaca, New York",United States of America,1967,Education,1309876.4607,425.353616074038,6.0552690866204575
9.377469,2016,electricity,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,651153.5833,76.80781147009212,4.3542418306440505
9.133105,2017,chilledwater,Cockatoo,"Town of Ithaca, New York",United States of America,,Education,16509.9277,1.9474536371893318,1.080941623768556
